order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD6250,CUST2250,48,PROD1450,UK,11/12/2021,7/5/2023,1,active,7/8/2022,124.78,4,10,Electronics,Cricket Bat,Sports,Male
ORD21080,CUST9080,61,PROD504,Pakistan,6/26/2019,5/31/2024,4,cancelled,5/17/2023,49.2,1,5,Home,Camera,Electronics,Female
ORD21575,CUST9575,59,PROD510,Canada,11/30/2019,8/10/2024,1,paused,5/2/2023,93.67,5,24,Home,T-Shirt,Clothing,Male
ORD6176,CUST2176,54,PROD1376,India,9/11/2022,1/2/2023,1,cancelled,8/17/2024,166.92,8,40,Sports,Jeans,Clothing,Male
ORD6850,CUST2850,28,PROD2050,UK,4/4/2021,10/14/2024,4,cancelled,3/9/2025,467.71,3,30,Electronics,Chair,Home,Female
ORD6331,CUST2331,52,PROD1531,Canada,2/22/2023,5/25/2025,2,paused,7/7/2024,119.46,7,30,Beauty,Running Shoes,Sports,Male
ORD19596,CUST7596,53,PROD543,USA,8/29/2020,5/25/2025,1,active,9/7/2021,113.17,7,35,Sports,Conditioner,Beauty,Male
ORD5061,CUST1061,39,PROD261,Canada,12/29/2021,1/10/2024,3,active,4/5/2022,34.68,9,2,Home,Smartphone,Electronics,Female
ORD19015,CUST7015,52,PROD517,USA,9/27/2020,5/21/2025,1,active,12/5/2024,573.24,6,44,Beauty,Coat,Clothing,Male
ORD20142,CUST8142,20,PROD507,Germany,11/2/2024,8/7/2025,1,active,3/20/2025,94.65,4,15,Sports,Speaker,Electronics,Male
ORD21935,CUST9935,42,PROD503,USA,10/18/2019,2/14/2025,1,paused,2/10/2020,121.31,2,24,Beauty,Headphones,Electronics,Male
ORD6307,CUST2307,58,PROD1507,Canada,1/7/2021,11/28/2021,4,cancelled,4/8/2021,165.97,7,22,Home,Cricket Bat,Sports,Female
ORD21507,CUST9507,28,PROD500,India,5/13/2021,10/28/2024,4,cancelled,2/6/2023,74.39,4,7,Electronics,Smartphone,Electronics,Male
ORD20723,CUST8723,57,PROD522,India,6/3/2020,10/9/2023,5,cancelled,6/24/2020,15.35,3,3,Electronics,Yoga Mat,Sports,Male
ORD20503,CUST8503,42,PROD516,USA,11/1/2019,4/12/2025,1,active,4/14/2024,100.04,1,14,Home,Skirt,Clothing,Female
ORD21048,CUST9048,37,PROD523,India,5/10/2020,8/11/2023,5,cancelled,2/26/2022,78.4,1,5,Beauty,Cricket Bat,Sports,Female
ORD6715,CUST2715,48,PROD1915,Pakistan,7/16/2022,5/13/2024,4,paused,12/20/2023,244.96,4,7,Electronics,Chair,Home,Male
ORD21454,CUST9454,48,PROD532,USA,3/29/2020,12/28/2024,2,cancelled,7/15/2024,28.68,4,15,Beauty,Coffee Maker,Home,Female
ORD6047,CUST2047,22,PROD1247,USA,9/22/2021,7/25/2024,0,active,1/24/2024,243.13,5,35,Home,Conditioner,Beauty,Male
ORD19377,CUST7377,39,PROD536,USA,2/6/2020,7/9/2025,1,active,4/7/2020,325.21,6,34,Clothing,Microwave,Home,Female
ORD20528,CUST8528,46,PROD507,India,12/30/2021,3/9/2025,2,active,5/24/2022,81.11,2,16,Sports,Speaker,Electronics,Female
ORD6350,CUST2350,52,PROD1550,Pakistan,11/11/2022,3/8/2024,5,active,3/5/2024,151.31,6,1,Electronics,Shirt,Clothing,Female
ORD21273,CUST9273,41,PROD521,USA,1/31/2022,1/28/2025,4,cancelled,3/21/2024,64.51,2,8,Clothing,Dumbbells,Sports,Male
ORD20193,CUST8193,23,PROD505,Canada,8/9/2024,6/26/2025,1,active,6/26/2025,133.42,5,8,Beauty,Smartwatch,Electronics,Female
ORD19064,CUST7064,30,PROD513,India,10/14/2021,5/26/2025,1,active,10/20/2021,262.27,9,35,Electronics,Jacket,Clothing,Female
ORD21084,CUST9084,59,PROD504,Canada,7/14/2019,1/20/2024,3,cancelled,11/7/2020,52.04,1,3,Electronics,Camera,Electronics,Male
ORD20490,CUST8490,60,PROD516,Germany,1/5/2020,7/23/2025,2,active,9/9/2023,120.78,1,30,Home,Skirt,Clothing,Female
ORD5483,CUST1483,21,PROD683,UK,12/4/2022,12/21/2024,2,cancelled,4/4/2024,554.08,1,47,Clothing,Chair,Home,Male
ORD20714,CUST8714,26,PROD535,Germany,8/29/2023,12/23/2023,5,cancelled,9/20/2023,28.52,1,3,Clothing,Desk Lamp,Home,Female
ORD19023,CUST7023,53,PROD541,USA,12/22/2019,5/18/2025,0,active,12/15/2021,489.9,5,47,Electronics,Face Wash,Beauty,Female
ORD21625,CUST9625,27,PROD505,Germany,8/22/2020,1/16/2025,3,paused,10/27/2022,158.25,2,11,Home,Smartwatch,Electronics,Male
ORD20277,CUST8277,69,PROD514,UK,11/20/2024,3/16/2025,1,active,1/5/2025,187.63,4,19,Electronics,Sneakers,Clothing,Male
ORD20422,CUST8422,51,PROD502,Canada,2/1/2019,6/8/2025,2,active,5/22/2025,99.86,1,20,Clothing,Tablet,Electronics,Male
ORD20015,CUST8015,45,PROD503,Canada,8/3/2020,7/7/2025,2,active,5/2/2025,282.04,7,29,Sports,Headphones,Electronics,Female
ORD6585,CUST2585,24,PROD1785,Germany,12/27/2021,11/3/2024,4,active,12/14/2022,966.86,1,44,Clothing,Skirt,Clothing,Male
ORD20607,CUST8607,33,PROD502,USA,10/6/2020,5/18/2024,3,cancelled,4/2/2024,78.6,1,5,Beauty,Tablet,Electronics,Male
ORD20472,CUST8472,49,PROD526,USA,4/30/2019,3/1/2025,2,active,7/7/2019,80.91,1,13,Home,Tennis Racket,Sports,Female
ORD6641,CUST2641,36,PROD1841,Germany,8/21/2021,9/23/2022,0,active,1/3/2024,905.81,2,46,Beauty,Headphones,Electronics,Male
ORD20477,CUST8477,41,PROD517,Pakistan,12/14/2023,6/25/2025,2,active,12/4/2024,39.26,4,20,Sports,Coat,Clothing,Male
ORD21264,CUST9264,25,PROD545,Pakistan,11/30/2022,8/5/2024,4,cancelled,12/6/2022,102.71,1,14,Home,Shampoo,Beauty,Male
ORD5237,CUST1237,57,PROD437,Germany,1/10/2023,10/7/2023,1,cancelled,7/26/2023,286.69,4,28,Electronics,Perfume,Beauty,Female
ORD5859,CUST1859,19,PROD1059,India,8/17/2021,4/18/2022,3,active,2/18/2025,553.7,3,34,Clothing,Lamp,Home,Male
ORD19397,CUST7397,31,PROD511,UK,5/23/2021,6/10/2025,1,active,5/6/2025,466.18,6,52,Beauty,Jeans,Clothing,Female
ORD21490,CUST9490,26,PROD537,UK,9/2/2019,7/11/2024,3,cancelled,9/19/2023,23.54,4,18,Beauty,Iron,Home,Female
ORD21524,CUST9524,40,PROD540,India,10/10/2019,12/14/2024,3,cancelled,11/17/2024,90.02,1,14,Electronics,Perfume,Beauty,Female
ORD20961,CUST8961,46,PROD515,UK,9/12/2023,11/24/2023,3,cancelled,10/2/2023,63.05,1,5,Electronics,Hoodie,Clothing,Male
ORD19740,CUST7740,67,PROD504,Pakistan,12/23/2022,7/3/2025,0,active,4/11/2025,196.18,3,42,Sports,Camera,Electronics,Male
ORD19103,CUST7103,19,PROD502,Pakistan,2/6/2019,4/29/2025,0,active,3/10/2023,448.73,6,34,Home,Tablet,Electronics,Female
ORD21743,CUST9743,44,PROD517,UK,11/27/2019,12/1/2024,2,paused,12/15/2020,111.56,5,14,Electronics,Coat,Clothing,Female
ORD19577,CUST7577,46,PROD522,Canada,10/8/2021,5/13/2025,0,active,10/11/2022,242.51,6,44,Beauty,Yoga Mat,Sports,Male
ORD19184,CUST7184,30,PROD542,USA,2/16/2021,6/6/2025,0,active,10/1/2023,380.3,4,47,Beauty,Nail Polish,Beauty,Female
ORD19163,CUST7163,62,PROD522,Canada,12/5/2020,4/27/2025,0,active,4/8/2021,407.03,5,31,Electronics,Yoga Mat,Sports,Male
ORD20592,CUST8592,62,PROD531,Canada,2/25/2022,11/17/2023,5,cancelled,10/30/2022,14.36,3,10,Sports,Vacuum Cleaner,Home,Female
ORD19221,CUST7221,22,PROD515,Germany,11/8/2022,6/9/2025,1,active,6/18/2023,225.58,4,30,Beauty,Hoodie,Clothing,Female
ORD6276,CUST2276,18,PROD1476,India,9/13/2022,12/6/2022,5,paused,5/24/2023,140.01,6,19,Sports,Bluetooth Speaker,Electronics,Female
ORD21342,CUST9342,18,PROD547,Canada,12/31/2023,1/5/2025,2,cancelled,2/26/2024,60.47,1,18,Beauty,Sunscreen,Beauty,Male
ORD21719,CUST9719,60,PROD504,UK,7/1/2023,1/13/2025,3,paused,9/30/2023,58.74,4,24,Clothing,Camera,Electronics,Female
ORD19604,CUST7604,49,PROD511,UK,3/27/2020,3/7/2025,2,active,11/19/2020,103.63,2,40,Clothing,Jeans,Clothing,Male
ORD5486,CUST1486,28,PROD686,Germany,10/28/2021,9/29/2022,3,active,9/23/2023,975.01,1,4,Clothing,Tennis Racket,Sports,Male
ORD6603,CUST2603,50,PROD1803,India,7/7/2023,7/15/2025,4,active,12/28/2023,186.9,6,29,Clothing,Vacuum Cleaner,Home,Female
ORD21522,CUST9522,42,PROD522,India,8/5/2023,1/9/2025,3,cancelled,8/24/2024,98.23,3,15,Sports,Yoga Mat,Sports,Female
ORD21124,CUST9124,66,PROD505,Canada,12/24/2020,4/25/2024,3,cancelled,12/4/2021,44.04,1,4,Electronics,Smartwatch,Electronics,Male
ORD21401,CUST9401,48,PROD514,Germany,6/24/2021,11/21/2024,3,cancelled,6/13/2024,79.5,1,17,Sports,Sneakers,Clothing,Male
ORD20449,CUST8449,39,PROD522,India,5/5/2022,4/14/2025,1,active,12/12/2024,71.77,4,27,Home,Yoga Mat,Sports,Female
ORD19038,CUST7038,32,PROD505,Germany,9/6/2023,4/27/2025,0,active,9/28/2024,555.94,5,54,Sports,Smartwatch,Electronics,Male
ORD6470,CUST2470,52,PROD1670,Germany,4/7/2023,2/16/2024,0,active,8/15/2024,666.92,1,34,Home,Sofa,Home,Male
ORD21466,CUST9466,28,PROD506,USA,2/8/2020,8/7/2024,4,cancelled,5/4/2024,113.25,4,7,Beauty,Monitor,Electronics,Male
ORD6472,CUST2472,21,PROD1672,India,1/18/2022,4/30/2023,5,cancelled,9/25/2022,72.58,7,31,Clothing,Face Wash,Beauty,Male
ORD19792,CUST7792,20,PROD505,USA,2/27/2020,3/4/2025,2,active,4/28/2020,152.0,6,26,Sports,Smartwatch,Electronics,Female
ORD19478,CUST7478,31,PROD541,USA,4/20/2020,5/22/2025,1,active,11/26/2024,253.57,2,24,Beauty,Face Wash,Beauty,Female
ORD20167,CUST8167,63,PROD544,Germany,7/26/2025,6/1/2025,1,active,7/26/2025,247.4,2,17,Clothing,Moisturizer,Beauty,Male
ORD6490,CUST2490,47,PROD1690,USA,4/8/2021,4/14/2024,2,cancelled,3/15/2025,204.11,4,34,Clothing,Jacket,Clothing,Male
ORD19146,CUST7146,31,PROD500,Canada,5/4/2019,5/7/2025,1,active,10/7/2024,599.5,4,35,Sports,Smartphone,Electronics,Female
ORD21694,CUST9694,41,PROD526,India,6/20/2020,11/10/2024,2,paused,3/13/2022,96.32,1,8,Home,Tennis Racket,Sports,Male
ORD5817,CUST1817,46,PROD1017,Germany,6/11/2022,2/21/2024,4,paused,5/2/2023,159.66,8,27,Beauty,Smartwatch,Electronics,Female
ORD21283,CUST9283,53,PROD517,Pakistan,5/5/2022,12/13/2024,2,cancelled,4/16/2024,30.6,4,9,Electronics,Coat,Clothing,Female
ORD5159,CUST1159,31,PROD359,Pakistan,4/9/2022,8/9/2024,3,active,5/17/2024,23.82,9,1,Clothing,Foundation,Beauty,Male
ORD19945,CUST7945,28,PROD526,UK,10/22/2023,4/18/2025,1,active,11/13/2023,180.63,6,25,Beauty,Tennis Racket,Sports,Male
ORD21114,CUST9114,46,PROD533,India,5/13/2022,5/3/2024,4,cancelled,5/3/2023,33.57,1,10,Beauty,Blender,Home,Male
ORD19998,CUST7998,37,PROD530,India,12/24/2020,4/29/2025,1,active,8/2/2023,207.94,6,44,Sports,Refrigerator,Home,Female
ORD21648,CUST9648,51,PROD545,Pakistan,4/3/2022,1/28/2025,3,paused,1/1/2023,152.11,3,15,Home,Shampoo,Beauty,Female
ORD6643,CUST2643,34,PROD1843,India,10/9/2021,2/28/2022,1,cancelled,6/10/2025,410.74,3,39,Home,Smartphone,Electronics,Male
ORD19086,CUST7086,53,PROD505,USA,3/23/2021,7/25/2025,1,active,11/15/2024,276.27,6,53,Sports,Smartwatch,Electronics,Male
ORD5410,CUST1410,61,PROD610,Germany,10/23/2021,10/1/2022,5,active,6/27/2022,94.79,8,1,Sports,Moisturizer,Beauty,Male
ORD20294,CUST8294,22,PROD531,India,9/3/2024,3/3/2025,1,active,1/12/2025,247.88,4,5,Beauty,Vacuum Cleaner,Home,Female
ORD21483,CUST9483,19,PROD540,Canada,4/1/2020,12/21/2024,3,cancelled,7/22/2020,26.61,3,18,Beauty,Perfume,Beauty,Female
ORD5158,CUST1158,35,PROD358,Pakistan,11/22/2020,10/14/2021,4,active,4/9/2021,34.88,5,24,Beauty,Lamp,Home,Female
ORD19268,CUST7268,19,PROD545,Canada,3/4/2021,8/9/2025,1,active,12/13/2022,556.71,6,33,Sports,Shampoo,Beauty,Male
ORD21499,CUST9499,46,PROD504,UK,8/29/2021,7/2/2024,4,cancelled,1/10/2023,57.84,2,15,Home,Camera,Electronics,Other
ORD19935,CUST7935,32,PROD533,Germany,1/25/2020,7/23/2025,0,active,5/31/2025,233.07,3,20,Sports,Blender,Home,Male
ORD20059,CUST8059,26,PROD523,UK,9/4/2023,4/5/2025,1,active,3/25/2025,202.93,4,30,Sports,Cricket Bat,Sports,Female
ORD19376,CUST7376,24,PROD543,UK,11/1/2020,4/22/2025,1,active,1/10/2022,346.27,4,47,Home,Conditioner,Beauty,Male
ORD19469,CUST7469,35,PROD531,India,12/2/2022,8/6/2025,2,active,7/29/2024,268.45,4,24,Electronics,Vacuum Cleaner,Home,Male
ORD20244,CUST8244,57,PROD504,Pakistan,2/5/2025,6/15/2025,1,active,5/19/2025,237.22,3,14,Sports,Camera,Electronics,Male
ORD19805,CUST7805,31,PROD544,Canada,10/5/2021,7/1/2025,2,active,7/11/2022,275.64,2,43,Sports,Moisturizer,Beauty,Female
ORD6173,CUST2173,69,PROD1373,Pakistan,9/1/2020,2/25/2021,5,active,12/29/2020,268.72,7,21,Clothing,Chair,Home,Female
ORD6494,CUST2494,43,PROD1694,UK,6/22/2021,9/15/2022,2,active,10/18/2024,20.16,8,2,Sports,T-Shirt,Clothing,Male
ORD6026,CUST2026,27,PROD1226,Canada,8/17/2022,3/15/2025,1,active,9/5/2023,179.48,4,37,Beauty,Smartphone,Electronics,Male
ORD21165,CUST9165,59,PROD526,USA,2/22/2020,10/4/2024,4,cancelled,5/16/2021,94.93,2,9,Electronics,Tennis Racket,Sports,Female
ORD21834,CUST9834,48,PROD536,India,3/26/2021,12/25/2024,2,paused,8/1/2021,135.52,3,16,Electronics,Microwave,Home,Male
ORD6844,CUST2844,43,PROD2044,India,12/20/2021,2/22/2024,4,active,3/25/2024,570.25,3,33,Clothing,T-Shirt,Clothing,Male
ORD5947,CUST1947,69,PROD1147,USA,5/31/2022,6/22/2022,5,active,2/26/2023,470.37,3,37,Electronics,Laptop,Electronics,Male
ORD6312,CUST2312,61,PROD1512,Pakistan,7/12/2023,4/16/2025,5,active,3/17/2025,77.19,8,19,Sports,Moisturizer,Beauty,Female
ORD19419,CUST7419,40,PROD540,USA,6/15/2022,8/12/2025,1,active,1/28/2023,332.01,9,36,Beauty,Perfume,Beauty,Female
ORD20189,CUST8189,57,PROD533,Canada,3/15/2025,4/9/2025,0,active,4/6/2025,138.09,4,5,Clothing,Blender,Home,Female
ORD5512,CUST1512,34,PROD712,Canada,7/11/2021,5/22/2025,0,paused,7/25/2022,36.04,3,23,Clothing,Face Wash,Beauty,Male
ORD19810,CUST7810,56,PROD521,USA,3/8/2020,6/27/2025,0,active,11/6/2022,288.56,3,41,Sports,Dumbbells,Sports,Male
ORD5620,CUST1620,21,PROD820,UK,3/29/2022,9/19/2024,4,active,12/4/2023,168.81,3,37,Home,Moisturizer,Beauty,Female
ORD20452,CUST8452,59,PROD545,India,7/18/2023,7/20/2025,2,active,8/12/2023,116.1,4,17,Sports,Shampoo,Beauty,Male
ORD6648,CUST2648,47,PROD1848,Germany,11/12/2022,12/11/2023,2,paused,7/25/2023,12.28,4,35,Clothing,Yoga Mat,Sports,Female
ORD6661,CUST2661,21,PROD1861,USA,1/4/2021,12/7/2023,1,active,4/23/2022,209.09,3,16,Clothing,Football,Sports,Male
ORD21211,CUST9211,29,PROD523,Germany,9/5/2020,7/6/2024,2,cancelled,9/25/2023,96.27,4,6,Electronics,Cricket Bat,Sports,Male
ORD21727,CUST9727,19,PROD545,UK,2/23/2019,12/23/2024,1,paused,2/17/2020,70.49,1,19,Beauty,Shampoo,Beauty,Male
ORD5173,CUST1173,38,PROD373,Pakistan,5/12/2022,12/2/2024,5,cancelled,5/11/2025,332.86,5,42,Beauty,Lamp,Home,Male
ORD5467,CUST1467,37,PROD667,India,8/18/2021,12/14/2021,1,active,6/25/2022,225.32,8,34,Beauty,Blender,Home,Female
ORD21706,CUST9706,58,PROD505,Germany,10/20/2020,12/4/2024,2,paused,8/1/2022,83.35,3,17,Beauty,Smartwatch,Electronics,Female
ORD20255,CUST8255,43,PROD542,Pakistan,7/1/2025,8/5/2025,1,active,7/30/2025,245.39,4,13,Sports,Nail Polish,Beauty,Male
ORD6597,CUST2597,61,PROD1797,UK,7/20/2021,12/10/2023,5,paused,5/18/2022,426.44,2,10,Beauty,Skirt,Clothing,Female
ORD6145,CUST2145,62,PROD1345,UK,10/18/2020,4/29/2021,3,active,9/27/2021,776.04,1,18,Electronics,Dress,Clothing,Female
ORD19475,CUST7475,56,PROD513,Canada,12/18/2020,8/7/2025,2,active,1/8/2022,185.62,7,20,Home,Jacket,Clothing,Male
ORD20843,CUST8843,22,PROD531,India,9/17/2021,6/26/2023,5,cancelled,3/3/2022,64.9,3,9,Beauty,Vacuum Cleaner,Home,Male
ORD19569,CUST7569,28,PROD537,India,10/22/2023,7/6/2025,2,active,10/3/2024,181.07,4,27,Electronics,Iron,Home,Female
ORD19004,CUST7004,63,PROD511,India,5/4/2022,7/24/2025,1,active,2/27/2025,209.32,7,32,Electronics,Jeans,Clothing,Male
ORD20859,CUST8859,19,PROD546,India,12/24/2019,5/8/2023,4,cancelled,6/18/2020,38.68,1,5,Home,Lip Balm,Beauty,Female
ORD20635,CUST8635,33,PROD537,Canada,12/6/2021,5/12/2024,5,cancelled,7/22/2023,44.28,2,12,Beauty,Iron,Home,Female
ORD21902,CUST9902,56,PROD546,Pakistan,3/24/2021,2/15/2025,1,paused,3/27/2024,80.18,5,19,Clothing,Lip Balm,Beauty,Female
ORD6653,CUST2653,62,PROD1853,Pakistan,10/6/2020,5/9/2023,5,cancelled,2/24/2024,108.33,8,33,Electronics,Laptop,Electronics,Male
ORD19398,CUST7398,48,PROD514,UK,5/10/2021,5/25/2025,0,active,7/6/2023,523.5,5,40,Clothing,Sneakers,Clothing,Male
ORD20429,CUST8429,21,PROD510,UK,11/10/2021,5/29/2025,1,active,2/22/2025,56.52,4,30,Home,T-Shirt,Clothing,Female
ORD20881,CUST8881,39,PROD504,UK,4/11/2019,7/7/2024,4,cancelled,7/19/2023,57.03,1,9,Clothing,Camera,Electronics,Female
ORD5213,CUST1213,56,PROD413,Pakistan,1/4/2021,7/26/2024,2,cancelled,4/14/2025,490.01,3,40,Sports,Headphones,Electronics,Female
ORD5006,CUST1006,29,PROD206,Germany,4/10/2023,7/15/2025,1,active,3/5/2024,175.74,4,7,Clothing,Tablet,Electronics,Female
ORD21429,CUST9429,56,PROD517,UK,10/7/2020,1/6/2025,4,cancelled,9/12/2024,93.5,2,14,Electronics,Coat,Clothing,Male
ORD6778,CUST2778,33,PROD1978,Germany,2/3/2022,6/5/2024,3,cancelled,10/28/2022,978.54,2,37,Electronics,Chair,Home,Male
ORD5003,CUST1003,54,PROD203,India,7/30/2023,2/20/2024,4,paused,9/19/2024,84.66,4,1,Sports,Conditioner,Beauty,Male
ORD5639,CUST1639,40,PROD839,Pakistan,1/23/2021,9/30/2021,3,active,3/26/2023,85.08,6,6,Clothing,Basketball,Sports,Female
ORD20941,CUST8941,23,PROD543,Pakistan,12/20/2020,4/4/2023,4,cancelled,6/9/2021,55.87,2,9,Clothing,Conditioner,Beauty,Female
ORD20905,CUST8905,24,PROD543,Germany,6/29/2022,3/27/2024,5,cancelled,12/5/2022,69.67,2,2,Electronics,Conditioner,Beauty,Male
ORD5072,CUST1072,34,PROD272,Canada,12/14/2020,4/1/2021,3,active,7/10/2023,24.08,5,28,Beauty,Bluetooth Speaker,Electronics,Male
ORD6452,CUST2452,65,PROD1652,Pakistan,9/29/2020,4/28/2021,1,cancelled,4/22/2025,230.35,8,32,Beauty,Dumbbells,Sports,Female
ORD21055,CUST9055,36,PROD506,Pakistan,1/1/2023,10/5/2023,3,cancelled,9/15/2023,75.86,2,8,Home,Monitor,Electronics,Male
ORD6862,CUST2862,43,PROD2062,UK,10/18/2020,2/24/2021,4,active,10/16/2023,1685.5,1,8,Beauty,Jacket,Clothing,Male
ORD6742,CUST2742,52,PROD1942,India,8/22/2020,6/19/2025,1,active,7/25/2025,406.4,4,19,Clothing,Laptop,Electronics,Female
ORD5922,CUST1922,68,PROD1122,Canada,12/1/2020,4/23/2021,2,cancelled,5/3/2023,141.79,8,17,Clothing,Lamp,Home,Female
ORD19719,CUST7719,26,PROD546,UK,12/19/2020,4/16/2025,2,active,3/9/2025,227.16,3,25,Sports,Lip Balm,Beauty,Female
ORD20878,CUST8878,48,PROD525,Canada,8/6/2022,1/8/2024,3,cancelled,2/24/2023,40.7,3,8,Beauty,Running Shoes,Sports,Other
ORD19089,CUST7089,56,PROD526,USA,12/27/2019,8/15/2025,0,active,2/23/2022,343.93,8,36,Home,Tennis Racket,Sports,Male
ORD20125,CUST8125,57,PROD533,Germany,12/8/2024,5/30/2025,0,active,3/29/2025,182.55,3,12,Beauty,Blender,Home,Female
ORD5556,CUST1556,35,PROD756,India,10/20/2020,12/2/2022,5,active,6/20/2023,329.43,3,35,Electronics,Dress,Clothing,Female
ORD21045,CUST9045,21,PROD532,UK,6/10/2021,3/6/2024,4,cancelled,1/19/2023,23.97,2,11,Beauty,Coffee Maker,Home,Male
ORD21226,CUST9226,66,PROD547,Germany,2/17/2021,9/13/2024,4,cancelled,4/9/2022,35.88,2,14,Home,Sunscreen,Beauty,Female
ORD19588,CUST7588,62,PROD511,India,5/1/2020,6/23/2025,2,active,1/4/2023,106.79,5,38,Beauty,Jeans,Clothing,Male
ORD6083,CUST2083,54,PROD1283,India,2/21/2023,5/13/2025,1,paused,5/23/2023,248.76,5,9,Electronics,Lamp,Home,Male
ORD5683,CUST1683,63,PROD883,India,10/11/2020,7/15/2024,4,active,5/4/2025,3.53,7,15,Home,Conditioner,Beauty,Male
ORD5418,CUST1418,22,PROD618,UK,4/7/2023,7/8/2025,3,active,12/4/2024,17.09,7,4,Home,Shampoo,Beauty,Female
ORD5701,CUST1701,29,PROD901,Canada,1/29/2023,9/4/2023,5,paused,2/18/2023,25.49,5,21,Clothing,Headphones,Electronics,Female
ORD5918,CUST1918,51,PROD1118,Pakistan,11/11/2022,4/13/2023,0,active,7/5/2024,89.84,6,43,Clothing,Dumbbells,Sports,Female
ORD21039,CUST9039,52,PROD503,Germany,4/30/2022,12/4/2023,4,cancelled,12/27/2022,15.46,3,5,Beauty,Headphones,Electronics,Male
ORD21988,CUST9988,51,PROD506,India,12/11/2021,10/25/2024,2,paused,5/2/2022,237.47,3,27,Beauty,Monitor,Electronics,Male
ORD20726,CUST8726,23,PROD542,Pakistan,7/14/2019,12/8/2023,4,cancelled,9/29/2022,60.25,1,2,Home,Nail Polish,Beauty,Female
ORD5626,CUST1626,36,PROD826,India,12/21/2021,3/29/2025,3,cancelled,3/19/2024,165.39,5,28,Clothing,Smartphone,Electronics,Female
ORD19962,CUST7962,44,PROD536,USA,4/24/2021,6/4/2025,0,active,9/17/2023,193.44,2,32,Home,Microwave,Home,Male
ORD21710,CUST9710,54,PROD502,USA,2/28/2022,11/25/2024,1,paused,10/28/2024,157.52,2,9,Beauty,Tablet,Electronics,Male
ORD19251,CUST7251,41,PROD535,UK,9/29/2020,5/1/2025,1,active,12/19/2023,388.09,5,37,Sports,Desk Lamp,Home,Male
ORD5222,CUST1222,46,PROD422,Canada,4/26/2022,5/31/2024,1,active,5/19/2024,398.18,5,12,Sports,Perfume,Beauty,Female
ORD20554,CUST8554,38,PROD514,Canada,3/15/2020,11/23/2023,4,cancelled,10/30/2022,66.84,3,12,Clothing,Sneakers,Clothing,Male
ORD5728,CUST1728,65,PROD928,Germany,3/11/2023,12/16/2024,3,active,12/11/2024,238.83,7,22,Electronics,Foundation,Beauty,Female
ORD21851,CUST9851,25,PROD545,India,1/16/2021,11/4/2024,2,paused,4/3/2022,202.78,2,15,Clothing,Shampoo,Beauty,Male
ORD20761,CUST8761,22,PROD525,UK,2/11/2021,3/12/2023,4,cancelled,12/1/2022,26.23,2,3,Sports,Running Shoes,Sports,Male
ORD20975,CUST8975,54,PROD520,Germany,7/3/2022,6/9/2023,3,cancelled,4/17/2023,37.56,3,6,Electronics,Football,Sports,Male
ORD5303,CUST1303,45,PROD503,Germany,9/12/2022,6/28/2024,1,cancelled,8/19/2024,120.62,5,11,Electronics,Headphones,Electronics,Female
ORD21512,CUST9512,32,PROD523,Pakistan,4/20/2019,1/2/2025,2,cancelled,2/12/2023,80.6,2,10,Electronics,Cricket Bat,Sports,Male
ORD5433,CUST1433,48,PROD633,Pakistan,1/8/2022,12/3/2022,3,active,6/29/2024,83.72,5,40,Electronics,Dumbbells,Sports,Female
ORD20772,CUST8772,21,PROD547,Pakistan,11/14/2020,4/15/2023,3,cancelled,6/9/2022,70.76,3,3,Clothing,Sunscreen,Beauty,Male
ORD20522,CUST8522,36,PROD502,UK,5/21/2022,4/4/2025,1,active,12/14/2023,34.59,1,19,Home,Tablet,Electronics,Male
ORD5604,CUST1604,22,PROD804,Germany,4/28/2022,6/6/2025,2,active,4/3/2025,1181.37,1,17,Electronics,Dumbbells,Sports,Female
ORD6556,CUST2556,65,PROD1756,Canada,9/6/2021,3/21/2024,4,active,7/3/2025,960.43,1,44,Clothing,Refrigerator,Home,Male
ORD6037,CUST2037,54,PROD1237,USA,1/5/2022,2/24/2025,2,paused,2/22/2025,811.8,2,29,Sports,Cycling Helmet,Sports,Female
ORD6450,CUST2450,42,PROD1650,Pakistan,7/11/2023,7/4/2025,1,active,11/1/2024,271.08,6,14,Clothing,Laptop,Electronics,Male
ORD6630,CUST2630,36,PROD1830,USA,1/24/2023,12/26/2024,3,cancelled,8/9/2025,166.35,8,43,Beauty,Cricket Bat,Sports,Male
ORD21806,CUST9806,51,PROD546,Pakistan,8/13/2020,10/9/2024,1,paused,6/24/2024,158.04,5,13,Electronics,Lip Balm,Beauty,Female
ORD5740,CUST1740,67,PROD940,Germany,11/6/2022,11/8/2024,1,active,8/10/2025,412.98,1,22,Beauty,Perfume,Beauty,Male
ORD20283,CUST8283,46,PROD521,USA,3/19/2025,4/25/2025,1,active,4/14/2025,211.52,5,13,Home,Dumbbells,Sports,Female
ORD5958,CUST1958,22,PROD1158,Pakistan,1/27/2022,9/29/2024,3,cancelled,11/30/2024,128.14,9,9,Home,Bluetooth Speaker,Electronics,Female
ORD5880,CUST1880,69,PROD1080,USA,11/14/2022,5/24/2025,2,active,6/15/2025,330.62,6,14,Sports,Skirt,Clothing,Other
